Latitude,Longitude,Day_of_Week,Month,Season,Temperature,Wind_Speed,Weather_Code,Current_Speed,Free_Flow_Speed,Speed_Ratio,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,FRC,Hour,Minute
18.4655,-66.1057,1,1,3,22.2,8.0,51,68.5,77.6,0.883,424,382,1.0,2,6,5
24.4539,54.3773,5,3,0,19.8,8.8,3,36.3,48.2,0.754,575,551,0.97,5,1,25
50.8503,4.3517,0,1,3,5.5,7.9,3,26.7,38.9,0.687,165,109,0.96,6,4,27
-1.286389,36.817223,4,3,2,17.4,4.4,51,33.4,50.6,0.659,348,330,0.92,5,2,41
52.52,13.405,0,0,3,8.3,28.0,51,40.7,53.2,0.764,162,106,0.95,4,15,49
25.276987,55.296249,5,3,0,26.4,14.3,0,90.4,115.5,0.783,528,500,0.98,1,10,44
-36.8485,174.7633,1,0,1,24.3,24.8,51,22.8,32.9,0.692,224,195,0.93,7,21,44
55.8642,-4.2518,2,1,3,5.0,12.8,51,38.3,47.5,0.807,406,388,0.94,5,4,31
21.0285,105.8542,5,1,3,19.2,13.0,3,37.1,55.0,0.673,319,298,0.92,5,6,14
-1.286389,36.817223,5,0,1,17.0,7.2,51,23.5,34.0,0.692,128,105,0.99,7,4,33
-34.9011,-56.1645,4,1,1,24.3,22.5,3,61.2,65.8,0.93,441,409,0.9,3,11,37
24.4539,54.3773,5,0,3,21.1,17.0,0,52.4,68.5,0.764,525,481,0.98,4,4,11
19.076,72.8777,6,2,0,29.9,6.9,0,53.8,58.8,0.915,483,457,0.9,4,5,16
-34.9011,-56.1645,4,3,2,19.1,31.1,3,29.2,39.9,0.731,360,346,0.99,6,22,44
41.3851,2.1734,4,0,3,5.6,4.2,3,28.6,38.6,0.739,541,507,0.95,6,2,2
25.276987,51.520008,0,2,0,22.4,9.4,3,34.6,56.9,0.609,221,182,0.9,5,21,31
29.7604,-95.3698,0,1,3,14.6,25.2,0,63.2,82.4,0.767,193,172,0.95,3,21,15
-12.4634,130.8456,4,3,2,30.3,7.7,0,107.6,113.6,0.948,462,421,1.0,0,10,6
18.4655,-66.1057,3,0,3,24.9,13.7,51,38.0,51.2,0.743,291,235,0.96,5,4,49
25.7617,-80.1918,0,3,0,20.4,15.7,0,25.3,37.4,0.676,273,246,0.95,7,10,42
28.7041,77.1025,3,0,3,7.1,8.1,0,82.1,111.4,0.737,254,230,0.94,1,17,39
-12.0464,-77.0428,2,2,2,20.7,14.6,3,53.4,70.6,0.756,76,28,0.93,3,11,9
-34.9285,138.6007,3,3,2,11.4,4.4,1,58.3,72.7,0.802,279,266,0.94,3,22,6
48.2082,16.3738,3,3,0,11.4,10.4,1,97.1,110.5,0.879,320,295,0.91,0,11,1
6.5244,3.3792,2,2,0,28.2,12.5,3,108.5,130.2,0.833,279,234,0.92,0,22,15
28.7041,77.1025,1,0,3,4.1,2.4,3,35.1,53.8,0.652,262,255,1.0,5,1,16
55.8642,-4.2518,2,0,3,0.3,10.8,0,32.8,48.5,0.676,378,324,0.94,6,11,38
24.7136,46.6753,0,0,3,14.5,21.4,3,28.3,40.2,0.703,317,267,0.95,6,5,53
47.6062,-122.3321,4,1,3,6.3,18.3,3,41.7,50.0,0.834,425,366,0.91,5,1,44
59.3293,18.0686,0,3,0,6.7,11.7,0,48.0,67.6,0.71,556,498,0.93,4,21,53
53.4808,-2.2426,6,3,0,9.6,14.7,3,22.2,35.0,0.635,325,291,0.93,7,23,45
-6.2088,106.8456,1,0,1,27.9,8.4,51,41.5,56.8,0.73,558,549,0.91,4,2,48
37.7749,-122.4194,0,3,0,15.7,18.1,0,24.1,34.5,0.697,534,523,0.97,7,1,28
-43.5321,172.6362,1,0,1,14.1,7.9,2,71.4,86.4,0.826,237,232,0.92,2,14,0
3.139,101.6869,6,0,3,29.4,3.7,53,58.8,68.5,0.858,294,257,0.9,3,8,38
-43.5321,172.6362,2,1,1,17.8,19.5,3,66.2,83.7,0.791,292,235,0.95,2,1,44
60.1695,24.9354,3,1,3,0.0,27.4,3,110.7,123.0,0.9,79,60,0.95,0,0,11
3.139,101.6869,1,3,0,26.1,4.0,65,93.1,111.8,0.833,65,44,0.96,0,10,43
25.276987,55.296249,0,1,3,21.0,26.0,1,36.0,50.5,0.713,551,513,0.96,5,13,58
-1.286389,36.817223,1,0,1,23.1,11.6,2,35.8,47.4,0.755,404,367,0.95,5,8,16
-35.2809,149.13,6,2,2,14.9,5.8,0,119.0,142.8,0.833,265,240,0.99,0,14,56
43.65107,-79.347015,3,0,3,-3.5,14.6,3,68.5,86.4,0.792,378,322,0.94,2,1,27
53.3498,-6.2603,4,1,3,12.1,24.6,3,66.6,75.5,0.883,467,440,0.99,2,17,59
51.5074,-0.1278,3,0,3,11.2,19.5,3,52.8,71.5,0.738,204,165,0.92,3,16,11
25.276987,51.520008,1,0,3,20.7,16.1,0,118.9,142.7,0.833,97,80,0.92,0,16,17
53.3498,-6.2603,5,2,0,4.3,22.4,3,100.4,119.9,0.837,130,78,0.94,0,6,10
-1.286389,36.817223,5,0,1,17.3,6.6,3,31.2,46.1,0.677,572,540,0.92,6,17,48
-34.9011,-56.1645,0,0,1,21.5,15.7,3,31.2,39.6,0.79,595,582,0.94,6,6,40
-6.2088,106.8456,0,3,2,28.0,2.6,3,27.6,42.4,0.651,591,583,0.97,6,1,23
55.9533,-3.1883,4,3,0,12.9,22.1,1,22.0,32.4,0.679,366,347,0.97,7,6,45
49.8951,-97.1384,6,3,0,5.0,17.3,3,68.3,80.2,0.852,414,381,0.95,2,9,37
47.6062,-122.3321,4,3,0,14.5,2.5,2,27.3,41.2,0.662,573,533,0.98,6,23,7
6.5244,3.3792,0,0,3,31.5,0.5,0,30.0,40.5,0.742,225,220,0.98,6,10,32
6.5244,3.3792,0,1,3,27.9,13.1,0,28.9,41.5,0.698,443,417,0.91,6,22,45
22.3193,114.1694,2,0,3,16.2,5.8,1,78.4,100.5,0.78,467,460,0.98,1,14,18
52.3676,4.9041,5,2,0,7.6,29.2,51,76.3,102.9,0.742,578,536,0.94,1,9,55
-36.8485,174.7633,0,3,2,16.9,15.8,1,53.1,64.3,0.826,539,503,0.93,3,10,36
24.7136,46.6753,1,0,3,21.0,11.1,0,51.1,62.6,0.817,200,160,0.92,4,6,41
50.8503,4.3517,4,2,0,9.6,19.5,3,21.6,36.6,0.59,147,111,0.98,7,6,18
53.4808,-2.2426,5,2,0,7.1,9.9,0,27.3,33.7,0.809,183,139,0.98,7,20,43
13.7563,100.5018,3,1,3,29.4,19.1,0,30.8,42.4,0.726,333,302,0.92,6,10,37
43.65107,-79.347015,3,3,0,5.9,26.0,61,44.1,56.7,0.779,308,253,0.91,3,17,14
49.2827,-123.1207,5,1,3,6.7,0.0,51,23.1,33.1,0.697,331,306,0.97,7,10,14
19.076,72.8777,6,3,0,35.7,16.7,0,26.8,32.5,0.825,600,540,0.99,7,4,1
-22.9068,-43.1729,6,0,1,24.4,10.7,61,21.8,34.6,0.629,237,185,0.94,6,22,8
19.4326,-99.1332,6,3,0,25.8,6.1,1,38.4,53.6,0.715,564,518,0.92,5,17,38
-22.9068,-43.1729,5,1,1,31.2,10.8,51,59.8,71.7,0.833,416,388,0.95,2,19,21
42.3601,-71.0589,3,3,0,3.4,8.8,0,53.9,63.0,0.855,221,214,0.98,4,12,52
-34.9011,-56.1645,5,3,2,18.2,17.5,3,37.9,52.4,0.724,543,530,0.92,5,8,14
-31.9505,115.8605,4,2,2,20.8,23.5,0,48.0,67.3,0.714,220,198,1.0,4,15,26
33.749,-84.388,2,1,3,5.0,14.9,0,40.2,60.4,0.665,488,451,0.95,5,14,55
-34.9285,138.6007,6,2,2,15.4,8.0,0,68.2,92.1,0.741,143,116,0.97,2,12,56
-35.2809,149.13,6,3,2,10.9,4.3,0,24.7,37.3,0.662,339,309,0.92,7,10,8
-23.5505,-46.6333,4,2,2,20.5,11.0,3,22.2,30.3,0.732,407,355,0.91,7,2,11
47.4979,19.0402,6,3,0,26.2,9.3,2,67.0,86.8,0.772,124,105,0.9,2,16,29
47.4979,19.0402,3,2,0,7.1,6.7,3,45.6,57.0,0.799,109,79,0.92,4,23,15
6.5244,3.3792,3,3,0,27.6,14.6,3,23.4,34.7,0.675,73,28,0.95,7,22,46
-23.5505,-46.6333,5,3,2,21.7,15.6,2,26.1,30.8,0.847,98,57,0.96,7,20,59
21.0285,105.8542,5,1,3,21.8,17.4,1,58.9,74.1,0.794,98,83,0.99,3,11,49
41.8781,-87.6298,0,0,3,1.0,26.2,3,70.7,83.2,0.85,348,334,0.92,2,1,30
52.3676,4.9041,6,3,0,10.9,12.3,3,51.2,67.8,0.755,245,185,0.92,4,15,43
55.8642,-4.2518,2,2,0,3.1,17.6,3,51.7,60.8,0.851,279,235,0.9,4,3,49
-33.4489,-70.6693,3,3,2,23.6,12.2,0,36.6,49.7,0.736,442,431,0.98,5,22,29
10.8231,106.6297,6,0,3,30.5,6.7,3,59.7,68.3,0.875,500,494,0.96,3,4,11
53.4808,-2.2426,2,3,0,11.8,21.0,51,91.9,116.9,0.786,295,274,0.94,0,2,36
-34.9285,138.6007,2,3,2,10.6,6.5,0,47.5,64.1,0.74,193,144,0.93,4,17,44
33.5731,-7.5898,0,2,0,12.2,8.9,3,67.5,88.0,0.768,195,168,0.96,2,4,26
-35.2809,149.13,6,0,1,16.5,2.4,0,74.0,84.7,0.873,381,339,0.94,2,20,46
6.5244,3.3792,4,3,0,30.6,18.4,51,21.7,33.0,0.659,319,310,0.98,7,8,34
53.5461,-113.4938,4,1,3,-9.5,4.8,3,61.4,78.5,0.782,123,112,0.98,2,13,41
41.9028,12.4964,6,3,0,11.5,5.9,1,62.3,73.3,0.85,241,208,0.97,2,1,22
1.3521,103.8198,3,3,0,24.5,1.5,55,26.4,44.3,0.596,228,169,0.93,6,21,6
59.9139,10.7522,6,3,0,8.8,25.0,3,48.3,59.8,0.809,60,1,1.0,4,8,28
53.4808,-2.2426,0,1,3,7.8,10.9,3,39.3,51.8,0.759,505,469,0.92,5,17,56
-35.2809,149.13,1,2,2,17.5,1.1,0,71.7,91.1,0.787,471,414,0.91,2,12,7
49.8951,-97.1384,5,2,0,-6.8,11.8,0,29.4,49.4,0.596,461,443,0.91,6,9,35
24.4539,54.3773,3,2,0,23.9,13.8,0,66.8,92.4,0.723,347,333,0.98,2,11,8
37.7749,-122.4194,3,3,0,10.4,12.6,1,48.4,65.5,0.739,376,361,0.95,4,12,25
41.0082,28.9784,0,2,0,7.2,7.3,3,58.5,65.9,0.887,402,358,0.95,3,0,28
25.7617,-80.1918,4,1,3,23.7,19.4,3,31.2,46.9,0.664,238,203,0.98,6,21,59
-22.9068,-43.1729,2,1,1,27.4,11.8,51,64.3,82.5,0.779,471,459,0.97,2,18,16
41.9028,12.4964,4,1,3,12.2,18.1,3,59.3,70.3,0.844,472,464,0.92,3,6,53
21.0285,105.8542,3,2,0,20.5,4.6,53,54.6,68.7,0.796,316,302,0.9,3,16,27
50.8503,4.3517,4,2,0,11.4,20.9,0,24.7,35.5,0.695,305,262,0.99,7,13,4
49.2827,-123.1207,0,3,0,6.1,14.9,0,110.2,124.9,0.882,362,334,1.0,0,6,8
51.5074,-0.1278,4,3,0,19.4,26.2,3,101.2,120.0,0.843,400,362,0.93,0,14,28
48.4284,-123.3656,6,0,3,12.0,5.1,3,50.2,63.4,0.792,585,525,0.95,4,10,59
29.3759,47.9774,0,0,3,17.3,27.0,0,47.8,60.8,0.786,510,476,0.96,4,22,25
38.7223,-9.1393,3,0,3,6.6,11.7,1,28.3,46.2,0.612,291,251,0.98,6,5,10
-42.8821,147.3272,1,2,2,18.9,15.2,1,30.1,38.6,0.78,423,393,0.9,6,2,20
10.8231,106.6297,0,0,3,27.6,14.3,0,60.2,73.9,0.814,410,384,0.97,3,13,6
41.3851,2.1734,3,0,3,10.7,3.1,3,71.8,83.8,0.857,78,20,0.93,2,16,16
1.3521,103.8198,1,3,0,24.0,10.1,61,24.4,34.7,0.703,256,230,0.95,6,22,57
64.1355,-21.8954,1,3,0,1.9,7.9,73,43.9,57.5,0.763,360,352,0.97,3,14,36
52.3676,4.9041,2,3,0,10.9,27.8,3,97.4,125.2,0.778,106,52,0.91,0,19,5
-34.6037,-58.3816,6,3,2,18.4,8.3,0,120.1,130.6,0.92,578,542,0.94,0,20,3
25.276987,51.520008,1,1,3,22.3,13.8,0,40.4,51.0,0.792,185,127,0.97,5,11,17
47.4979,19.0402,5,0,3,3.6,31.6,0,22.8,37.7,0.603,498,462,0.93,7,4,42
33.749,-84.388,6,1,3,5.4,30.5,53,89.1,106.9,0.833,134,124,0.94,1,18,12
47.6062,-122.3321,6,2,0,8.0,21.3,1,28.4,46.4,0.613,448,402,0.91,6,16,18
-22.9068,-43.1729,4,2,2,25.0,3.9,0,68.6,92.1,0.745,75,64,0.91,2,10,32
-12.4634,130.8456,2,1,1,27.8,4.7,3,72.8,74.0,0.984,308,290,0.98,2,11,39
19.076,72.8777,1,0,3,27.8,17.4,1,90.1,106.9,0.843,270,225,0.93,1,9,12
48.2082,16.3738,6,0,3,5.4,8.1,0,74.5,81.1,0.919,519,501,1.0,2,10,25
52.3676,4.9041,6,3,0,8.3,5.0,3,52.1,67.0,0.779,175,159,1.0,3,19,17
25.7617,-80.1918,0,2,0,24.6,15.9,3,97.6,123.7,0.789,397,346,0.96,0,11,17
-12.0464,-77.0428,3,0,1,22.6,12.2,0,28.5,42.3,0.674,136,118,0.92,6,13,25
18.4655,-66.1057,1,1,3,26.5,16.8,3,22.6,35.6,0.636,412,382,0.95,7,11,57
-41.2865,174.7762,6,2,2,17.7,31.3,3,87.8,98.7,0.89,145,125,0.91,1,17,14
6.5244,3.3792,5,2,0,28.6,14.5,3,22.2,32.0,0.694,403,382,0.96,7,6,2
29.7604,-95.3698,3,3,0,23.1,14.3,3,96.7,120.5,0.802,252,233,0.94,0,2,35
42.3601,-71.0589,2,2,0,5.9,17.8,53,29.3,39.1,0.751,432,406,0.91,6,2,30
42.3601,-71.0589,3,1,3,1.8,9.0,3,53.7,70.9,0.758,351,306,0.9,3,14,31
30.0444,31.2357,3,2,0,25.6,11.4,0,40.5,54.1,0.75,165,121,0.98,5,12,37
24.4539,54.3773,0,0,3,20.2,10.9,1,105.9,122.8,0.862,152,122,0.95,0,19,48
-12.0464,-77.0428,2,1,1,26.2,23.5,0,106.1,128.3,0.827,443,400,0.94,0,19,4
19.076,72.8777,1,0,3,22.8,20.1,1,49.6,59.3,0.837,453,395,0.9,4,16,1
-1.286389,36.817223,0,2,2,27.4,11.1,51,82.2,103.9,0.791,152,108,0.91,1,10,2
-41.2865,174.7762,6,0,1,19.5,35.0,3,73.1,88.0,0.831,250,242,0.94,2,2,27
19.076,72.8777,4,0,3,32.4,13.2,0,48.3,64.2,0.752,237,213,0.98,4,10,8
19.076,72.8777,6,0,3,22.2,7.2,0,26.5,36.5,0.726,493,444,0.99,7,0,24
37.9838,23.7275,2,3,0,20.3,7.7,3,63.5,84.3,0.753,455,437,0.9,2,6,43
-34.6037,-58.3816,1,2,2,20.5,14.1,3,26.0,40.4,0.644,286,259,0.96,6,0,55
38.7223,-9.1393,3,0,3,7.8,10.2,3,78.2,100.5,0.778,130,96,0.92,1,6,42
51.5074,-0.1278,3,2,0,11.9,24.7,51,77.8,95.5,0.815,592,557,0.98,1,19,53
53.5461,-113.4938,5,3,0,4.0,7.6,3,25.2,32.1,0.784,149,102,0.99,7,21,28
48.2082,16.3738,2,2,0,12.5,15.3,53,86.6,89.5,0.968,329,306,0.94,1,21,41
-12.4634,130.8456,6,0,1,28.5,5.2,3,59.0,74.9,0.787,205,197,0.97,3,23,4
49.2827,-123.1207,4,3,0,6.8,3.8,0,116.4,120.9,0.963,364,336,0.94,0,16,14
10.8231,106.6297,0,0,3,26.2,6.2,3,23.9,32.8,0.728,139,86,0.96,7,1,3
46.8139,-71.2082,3,1,3,-9.8,13.4,73,19.3,26.3,0.732,297,254,0.99,7,8,36
-34.9285,138.6007,4,2,2,23.9,14.2,0,29.4,46.7,0.63,587,534,0.94,6,3,43
14.5995,120.9842,2,4,0,29.1,4.5,2,51.5,58.9,0.874,200,148,0.93,4,23,57
47.6062,-122.3321,4,1,3,6.4,9.6,3,70.6,74.3,0.951,258,242,0.98,2,14,4
50.0755,14.4378,2,0,3,9.2,33.4,3,61.6,78.4,0.786,133,100,0.98,2,7,43
48.2082,16.3738,3,1,3,14.3,14.8,2,88.1,99.2,0.888,526,493,0.97,1,12,31
29.3759,47.9774,4,0,3,21.5,15.6,0,40.6,55.0,0.738,79,35,0.93,5,11,24
41.0082,28.9784,5,3,0,12.8,28.0,63,51.6,65.6,0.787,280,224,0.99,2,2,34
44.6488,-63.5752,3,0,3,-4.9,20.3,1,70.3,88.3,0.795,182,142,0.93,2,3,27
6.5244,3.3792,4,2,0,32.9,15.3,3,57.7,67.1,0.859,384,343,0.98,3,11,12
60.1695,24.9354,5,1,3,-1.2,10.9,3,44.8,58.6,0.765,158,142,0.98,4,7,27
52.2297,21.0122,3,3,0,8.2,5.4,0,66.4,79.0,0.84,68,59,1.0,2,16,31
13.7563,100.5018,2,2,0,30.9,13.3,3,24.5,35.7,0.686,311,285,0.95,7,1,32
-33.4489,-70.6693,2,1,1,21.0,3.6,0,27.7,49.4,0.561,484,464,0.96,6,5,22
-1.286389,36.817223,0,3,2,21.9,14.0,51,91.0,108.6,0.838,499,466,0.98,0,7,27
21.3069,-157.8583,1,2,0,20.5,9.2,0,76.2,84.6,0.901,360,339,0.9,2,13,4
55.9533,-3.1883,1,3,0,6.8,17.6,53,81.7,101.4,0.806,233,196,0.98,1,9,19
48.2082,16.3738,0,3,0,8.7,9.9,51,27.1,37.3,0.727,321,316,0.99,6,13,58
25.276987,55.296249,3,2,0,23.5,13.7,3,62.6,77.8,0.806,79,47,0.97,2,11,1
55.9533,-3.1883,0,1,3,4.3,10.1,1,22.3,35.8,0.623,540,482,0.94,7,9,30
-41.2865,174.7762,5,2,2,13.1,17.1,3,23.5,34.5,0.683,380,369,0.99,7,14,6
-34.9011,-56.1645,0,3,2,16.9,46.5,51,55.6,74.2,0.749,267,212,0.93,3,9,35
41.3851,2.1734,3,2,0,15.2,13.5,2,23.8,33.7,0.705,342,327,0.97,7,14,28
1.3521,103.8198,0,0,3,24.0,4.8,53,45.0,57.8,0.778,445,417,0.98,4,17,54
51.5074,-0.1278,4,2,0,11.7,30.7,51,26.9,43.3,0.62,206,169,0.9,6,8,32
1.3521,103.8198,4,3,0,31.9,6.9,61,87.9,101.7,0.865,449,426,1.0,0,6,24
49.2827,-123.1207,3,2,0,6.8,2.6,3,51.4,75.0,0.686,279,229,0.95,3,13,2
-43.5321,172.6362,6,1,1,16.7,9.5,2,50.0,63.3,0.79,505,500,0.98,4,11,19
48.2082,16.3738,3,0,3,-0.7,21.5,3,62.0,74.0,0.837,216,162,0.91,2,2,37
41.9028,12.4964,1,1,3,6.5,4.3,3,41.4,55.6,0.744,134,120,0.95,5,23,27
52.2297,21.0122,3,0,3,5.8,13.4,51,43.4,64.1,0.677,404,363,0.9,4,7,25
41.8781,-87.6298,5,1,3,-3.8,18.5,3,41.4,52.3,0.791,139,90,0.97,5,15,17
3.139,101.6869,6,1,3,32.3,0.8,3,89.5,109.5,0.818,561,523,0.91,1,6,21
42.3601,-71.0589,1,3,0,3.9,12.0,3,49.5,61.9,0.8,497,441,0.94,4,6,1
-42.8821,147.3272,4,2,2,18.9,18.5,2,28.2,40.2,0.702,568,547,0.92,6,22,30
33.749,-84.388,2,3,0,11.6,14.3,1,101.5,123.1,0.824,466,445,0.99,0,1,9
25.276987,51.520008,0,1,3,15.0,14.0,3,21.4,30.6,0.699,402,396,0.9,7,22,54
-42.8821,147.3272,2,2,2,14.2,8.1,3,34.2,53.1,0.644,100,58,0.95,5,9,7
19.076,72.8777,5,2,0,31.5,18.0,2,70.6,77.5,0.912,190,156,0.94,2,10,31
-31.9505,115.8605,1,0,1,27.8,30.5,0,63.1,92.5,0.683,76,39,0.95,2,3,32
41.3851,2.1734,3,0,3,18.4,16.7,1,58.9,70.4,0.837,196,136,0.95,3,16,27
-45.8788,170.5028,4,2,2,12.3,28.9,51,28.3,40.0,0.708,302,282,0.91,6,1,40
6.5244,3.3792,5,0,3,29.4,11.0,0,112.7,121.6,0.927,234,206,0.97,0,9,45
48.4284,-123.3656,5,0,3,-0.4,7.8,0,67.8,78.2,0.867,87,66,0.93,2,6,46
47.6062,-122.3321,0,0,3,16.2,5.4,3,61.3,70.6,0.868,333,328,1.0,3,22,10
18.4655,-66.1057,5,1,3,25.0,11.0,0,29.0,43.1,0.673,367,308,0.91,6,1,35
3.139,101.6869,5,0,3,24.3,4.3,3,110.2,115.4,0.954,411,403,0.91,0,18,17
18.4655,-66.1057,4,3,0,26.0,7.0,1,98.1,107.5,0.912,238,179,0.91,0,13,54
37.9838,23.7275,6,3,0,26.6,4.1,1,94.3,105.5,0.894,254,236,0.99,0,9,14
50.0755,14.4378,2,0,3,-2.5,8.5,0,104.0,115.1,0.903,120,74,0.92,0,14,39
60.1695,24.9354,5,2,0,1.9,19.3,3,41.2,50.3,0.819,496,483,0.98,5,4,3
44.6488,-63.5752,5,0,3,-9.5,7.1,3,25.4,30.1,0.843,189,173,0.9,7,8,41
51.0447,-114.0719,5,1,3,-4.8,6.5,3,89.8,98.4,0.913,185,142,0.96,1,1,29
51.0447,-114.0719,4,3,0,-2.3,6.5,3,66.8,87.3,0.765,109,73,0.92,2,6,18
51.0447,-114.0719,5,0,3,-35.9,9.9,2,107.3,121.4,0.884,147,110,0.99,0,6,18
50.0755,14.4378,4,2,0,10.4,8.1,51,35.6,45.3,0.785,122,85,0.94,5,17,30
19.076,72.8777,0,0,3,25.6,7.8,1,28.0,45.8,0.611,65,17,0.97,6,17,31
42.3601,-71.0589,4,3,0,12.9,21.9,0,31.6,45.0,0.702,322,277,0.93,6,0,52
-12.0464,-77.0428,0,1,1,22.0,7.5,1,24.9,33.7,0.738,467,447,0.95,7,10,33
41.9028,12.4964,5,3,0,15.1,6.1,0,41.0,50.0,0.82,141,107,0.95,5,22,57
52.4862,-1.8904,5,0,3,0.5,7.4,1,63.3,86.2,0.735,145,117,0.97,2,20,6
38.7223,-9.1393,0,3,0,13.0,10.0,51,79.4,88.6,0.896,408,394,0.91,1,1,19
-37.8136,144.9631,6,2,2,20.4,11.2,0,104.1,127.2,0.818,438,391,0.98,0,3,1
-26.2041,28.0473,1,3,2,13.3,8.6,1,83.2,102.4,0.812,343,323,0.96,1,3,4
48.4284,-123.3656,0,3,0,11.5,21.1,2,62.1,73.6,0.844,266,245,0.95,3,22,55
21.4858,39.1925,4,2,0,26.2,9.1,2,26.2,43.2,0.606,427,389,0.91,6,21,17
21.0285,105.8542,0,0,3,13.1,7.6,3,44.3,58.0,0.764,394,374,0.96,4,2,57
52.4862,-1.8904,5,0,3,3.0,16.1,2,55.7,64.8,0.859,313,260,0.99,3,5,41
21.3069,-157.8583,0,0,3,22.7,20.1,2,86.2,108.5,0.795,437,396,0.93,1,11,24
34.0522,-118.2437,0,3,0,16.7,6.6,0,28.9,41.7,0.692,162,156,0.97,6,19,18
55.7558,37.6173,5,3,0,-0.0,7.2,3,58.1,78.4,0.741,442,428,0.98,3,2,11
55.8642,-4.2518,4,1,3,7.9,25.2,1,35.7,54.5,0.655,128,79,0.93,5,3,26
-33.4489,-70.6693,3,1,1,20.5,7.1,0,75.8,88.9,0.853,78,54,0.94,2,0,0
24.7136,46.6753,0,2,0,19.0,20.8,3,36.2,53.0,0.683,161,137,0.92,5,4,6
44.6488,-63.5752,2,2,0,4.1,7.4,3,50.4,67.8,0.744,439,403,0.93,4,3,8
37.9838,23.7275,6,3,0,26.4,12.7,0,99.2,131.3,0.756,499,472,0.91,0,13,40
30.0444,31.2357,1,2,0,25.6,2.5,0,100.4,108.3,0.927,283,232,0.93,0,9,31
53.4808,-2.2426,5,3,0,8.5,27.1,3,114.6,137.5,0.833,540,528,0.94,0,4,23
14.5995,120.9842,3,3,0,24.7,4.0,3,38.5,54.9,0.701,278,265,0.95,5,21,53
-12.0464,-77.0428,1,3,2,22.3,17.2,0,29.7,43.5,0.683,577,525,0.9,6,18,45
-12.0464,-77.0428,5,3,2,18.8,6.3,0,94.7,102.9,0.92,139,108,0.99,1,5,56
6.5244,3.3792,5,3,0,31.7,21.8,2,37.0,47.9,0.772,85,67,0.97,5,15,28
53.4808,-2.2426,5,2,0,5.2,23.7,0,55.0,62.1,0.885,482,459,1.0,4,3,49
-34.6037,-58.3816,4,2,2,24.5,17.9,3,82.0,105.1,0.78,431,381,0.99,1,3,8
21.0285,105.8542,1,0,3,20.8,11.4,51,56.8,73.2,0.776,457,424,0.95,2,19,24
49.8951,-97.1384,6,0,3,-12.8,14.5,2,45.3,65.7,0.69,162,139,0.92,4,15,18
53.4808,-2.2426,1,3,0,7.2,27.4,51,108.7,130.4,0.833,433,426,0.95,0,8,50
38.7223,-9.1393,4,1,3,9.0,8.2,2,28.6,45.0,0.635,302,284,0.95,6,5,12
-34.9011,-56.1645,3,1,1,25.3,15.7,1,38.7,53.0,0.73,299,252,0.91,5,20,24
53.5461,-113.4938,3,1,3,-1.6,14.4,3,48.5,67.8,0.714,564,522,0.9,4,16,17
48.2082,16.3738,4,2,0,5.4,3.7,3,39.6,48.5,0.817,465,433,0.9,5,3,25
47.4979,19.0402,4,3,0,12.4,10.0,3,50.4,57.4,0.878,463,445,0.96,4,14,31
53.4808,-2.2426,4,2,0,3.3,10.8,0,27.3,43.2,0.632,589,559,0.91,6,6,16
33.5731,-7.5898,3,3,0,21.1,22.2,1,25.5,36.1,0.706,585,525,0.99,7,3,41
49.8951,-97.1384,2,0,3,-2.8,3.6,3,90.7,93.5,0.969,205,169,0.91,1,6,47
-42.8821,147.3272,0,2,2,17.9,17.5,2,29.5,40.8,0.724,485,435,0.95,6,6,26
52.2297,21.0122,1,3,0,13.8,13.2,0,74.7,80.3,0.929,244,207,0.96,2,22,12
25.276987,51.520008,4,1,3,15.5,8.6,1,53.9,75.3,0.716,96,80,0.99,3,19,7
60.1695,24.9354,6,2,0,-0.6,17.9,0,93.1,105.2,0.885,432,412,0.99,1,14,18
49.8951,-97.1384,2,0,3,-3.8,7.0,1,54.4,65.2,0.834,530,477,0.9,3,10,55
41.9028,12.4964,5,3,0,8.6,6.1,2,45.8,64.8,0.706,359,315,0.91,4,5,18
1.3521,103.8198,3,0,3,23.9,8.5,3,41.3,48.3,0.854,326,278,0.91,5,20,15
10.8231,106.6297,1,0,3,28.7,0.4,2,97.5,108.2,0.901,557,504,1.0,0,3,19
10.8231,106.6297,1,3,0,27.0,10.7,0,72.0,85.4,0.843,533,491,0.99,2,23,35
51.5074,-0.1278,0,3,0,9.1,17.0,0,29.7,41.6,0.713,193,179,0.94,6,19,18
1.3521,103.8198,4,3,0,23.4,4.6,3,28.8,43.3,0.666,556,545,0.99,6,17,16
-35.2809,149.13,0,2,2,11.1,19.9,3,25.9,34.5,0.75,503,464,0.98,7,19,28
37.7749,-122.4194,1,3,0,12.5,12.8,0,41.0,55.8,0.736,169,142,0.97,5,2,32
-12.0464,-77.0428,3,1,1,23.3,20.7,1,50.0,57.9,0.864,567,559,0.99,4,3,19
4.711,-74.0721,4,1,3,24.0,5.2,2,35.5,56.8,0.625,223,186,1.0,5,16,55
50.0755,14.4378,0,3,0,9.8,7.3,0,76.4,92.7,0.824,74,27,0.9,2,4,39
49.2827,-123.1207,3,0,3,6.2,10.2,61,96.4,104.4,0.923,344,314,0.99,0,14,30
41.8781,-87.6298,6,2,0,4.1,22.1,61,66.3,80.6,0.823,426,398,0.97,1,4,5
